task,method,optimizer,parameter,parameter_value,metric,n_pairs,n_valid,n_missing,median,q25,q75,minimum,maximum,ci95_lo,ci95_hi
Triple,GFE,BFGS,first_stage_iterations,250,surrogate_residual_n,1,1,0,1.3345442864029888e-08,1.3345442864029888e-08,1.3345442864029888e-08,1.3345442864029888e-08,1.3345442864029888e-08,,
Triple,GFE,BFGS,first_stage_iterations,250,command_cosine_to_fixed_GFE,1,1,0,1.0,1.0,1.0,1.0,1.0,,
Triple,GFE,BFGS,first_stage_iterations,250,field_cosine_to_fixed_GFE,1,1,0,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,,
Triple,GFE,BFGS,first_stage_iterations,250,worst_displacement_a,1,1,0,0.45796753839851656,0.45796753839851656,0.45796753839851656,0.45796753839851656,0.45796753839851656,,
Triple,GFE,BFGS,first_stage_iterations,250,minimum_stiffness_n_m,1,1,0,0.001312184169728167,0.001312184169728167,0.001312184169728167,0.001312184169728167,0.001312184169728167,,
Triple,GFE,BFGS,first_stage_iterations,250,common_nominal_loss_std_n_m,1,1,0,3.618937673684308e-06,3.618937673684308e-06,3.618937673684308e-06,3.618937673684308e-06,3.618937673684308e-06,,
Triple,GFE,BFGS,first_stage_iterations,1000,solve_wall_s,1,1,0,7.775059399995371,7.775059399995371,7.775059399995371,7.775059399995371,7.775059399995371,,
Triple,GFE,BFGS,first_stage_iterations,1000,iterations,1,1,0,2195.0,2195.0,2195.0,2195.0,2195.0,,
Triple,GFE,BFGS,first_stage_iterations,1000,evaluations,1,1,0,2290.0,2290.0,2290.0,2290.0,2290.0,,
Triple,GFE,BFGS,first_stage_iterations,1000,terminal_gradient_l2,1,1,0,3.8826466394313725e-08,3.8826466394313725e-08,3.8826466394313725e-08,3.8826466394313725e-08,3.8826466394313725e-08,,
Triple,GFE,BFGS,first_stage_iterations,1000,terminal_gradient_inf,1,1,0,8.751273919462292e-09,8.751273919462292e-09,8.751273919462292e-09,8.751273919462292e-09,8.751273919462292e-09,,
Triple,GFE,BFGS,first_stage_iterations,1000,relative_gradient_l2,1,1,0,1.2931334984188897e-06,1.2931334984188897e-06,1.2931334984188897e-06,1.2931334984188897e-06,1.2931334984188897e-06,,
Triple,GFE,BFGS,first_stage_iterations,1000,objective_n_m,1,1,0,-0.0496489322669637,-0.0496489322669637,-0.0496489322669637,-0.0496489322669637,-0.0496489322669637,,
Triple,GFE,BFGS,first_stage_iterations,1000,surrogate_residual_n,1,1,0,1.3345778044266835e-08,1.3345778044266835e-08,1.3345778044266835e-08,1.3345778044266835e-08,1.3345778044266835e-08,,
Triple,GFE,BFGS,first_stage_iterations,1000,command_cosine_to_fixed_GFE,1,1,0,0.999999999886828,0.999999999886828,0.999999999886828,0.999999999886828,0.999999999886828,,
Triple,GFE,BFGS,first_stage_iterations,1000,field_cosine_to_fixed_GFE,1,1,0,0.9999999999804925,0.9999999999804925,0.9999999999804925,0.9999999999804925,0.9999999999804925,,
Triple,GFE,BFGS,first_stage_iterations,1000,worst_displacement_a,1,1,0,0.45796869040126736,0.45796869040126736,0.45796869040126736,0.45796869040126736,0.45796869040126736,,
Triple,GFE,BFGS,first_stage_iterations,1000,minimum_stiffness_n_m,1,1,0,0.0013121823240186121,0.0013121823240186121,0.0013121823240186121,0.0013121823240186121,0.0013121823240186121,,
Triple,GFE,BFGS,first_stage_iterations,1000,common_nominal_loss_std_n_m,1,1,0,3.6191275704211376e-06,3.6191275704211376e-06,3.6191275704211376e-06,3.6191275704211376e-06,3.6191275704211376e-06,,
Triple,GFE,BFGS,first_stage_iterations,3000,solve_wall_s,1,1,0,12.827961099988897,12.827961099988897,12.827961099988897,12.827961099988897,12.827961099988897,,
Triple,GFE,BFGS,first_stage_iterations,3000,iterations,1,1,0,3376.0,3376.0,3376.0,3376.0,3376.0,,
Triple,GFE,BFGS,first_stage_iterations,3000,evaluations,1,1,0,3455.0,3455.0,3455.0,3455.0,3455.0,,
Triple,GFE,BFGS,first_stage_iterations,3000,terminal_gradient_l2,1,1,0,3.351700663059374e-08,3.351700663059374e-08,3.351700663059374e-08,3.351700663059374e-08,3.351700663059374e-08,,
Triple,GFE,BFGS,first_stage_iterations,3000,terminal_gradient_inf,1,1,0,9.222467860662688e-09,9.222467860662688e-09,9.222467860662688e-09,9.222467860662688e-09,9.222467860662688e-09,,
Triple,GFE,BFGS,first_stage_iterations,3000,relative_gradient_l2,1,1,0,1.116299474708221e-06,1.116299474708221e-06,1.116299474708221e-06,1.116299474708221e-06,1.116299474708221e-06,,
Triple,GFE,BFGS,first_stage_iterations,3000,objective_n_m,1,1,0,-0.04964893226625786,-0.04964893226625786,-0.04964893226625786,-0.04964893226625786,-0.04964893226625786,,
Triple,GFE,BFGS,first_stage_iterations,3000,surrogate_residual_n,1,1,0,1.3345673123198586e-08,1.3345673123198586e-08,1.3345673123198586e-08,1.3345673123198586e-08,1.3345673123198586e-08,,
Triple,GFE,BFGS,first_stage_iterations,3000,command_cosine_to_fixed_GFE,1,1,0,0.9999999997382613,0.9999999997382613,0.9999999997382613,0.9999999997382613,0.9999999997382613,,
Triple,GFE,BFGS,first_stage_iterations,3000,field_cosine_to_fixed_GFE,1,1,0,0.9999999999149913,0.9999999999149913,0.9999999999149913,0.9999999999149913,0.9999999999149913,,
Triple,GFE,BFGS,first_stage_iterations,3000,worst_displacement_a,1,1,0,0.4579682255549827,0.4579682255549827,0.4579682255549827,0.4579682255549827,0.4579682255549827,,
Triple,GFE,BFGS,first_stage_iterations,3000,minimum_stiffness_n_m,1,1,0,0.00131218520109359,0.00131218520109359,0.00131218520109359,0.00131218520109359,0.00131218520109359,,
Triple,GFE,BFGS,first_stage_iterations,3000,common_nominal_loss_std_n_m,1,1,0,3.619111776447055e-06,3.619111776447055e-06,3.619111776447055e-06,3.619111776447055e-06,3.619111776447055e-06,,
Triple,GFE,BFGS,gamma_uniformity,0.0,solve_wall_s,1,1,0,8.635769800006528,8.635769800006528,8.635769800006528,8.635769800006528,8.635769800006528,,
Triple,GFE,BFGS,gamma_uniformity,0.0,iterations,1,1,0,2354.0,2354.0,2354.0,2354.0,2354.0,,
Triple,GFE,BFGS,gamma_uniformity,0.0,evaluations,1,1,0,2436.0,2436.0,2436.0,2436.0,2436.0,,
Triple,GFE,BFGS,gamma_uniformity,0.0,terminal_gradient_l2,1,1,0,3.7849639483808264e-08,3.7849639483808264e-08,3.7849639483808264e-08,3.7849639483808264e-08,3.7849639483808264e-08,,
Triple,GFE,BFGS,gamma_uniformity,0.0,terminal_gradient_inf,1,1,0,9.181084098270481e-09,9.181084098270481e-09,9.181084098270481e-09,9.181084098270481e-09,9.181084098270481e-09,,
Triple,GFE,BFGS,gamma_uniformity,0.0,relative_gradient_l2,1,1,0,1.8668517594290026e-06,1.8668517594290026e-06,1.8668517594290026e-06,1.8668517594290026e-06,1.8668517594290026e-06,,
Triple,GFE,BFGS,gamma_uniformity,0.0,objective_n_m,1,1,0,-0.049695041135972805,-0.049695041135972805,-0.049695041135972805,-0.049695041135972805,-0.049695041135972805,,
Triple,GFE,BFGS,gamma_uniformity,0.0,surrogate_residual_n,1,1,0,1.4337037047733718e-08,1.4337037047733718e-08,1.4337037047733718e-08,1.4337037047733718e-08,1.4337037047733718e-08,,
Triple,GFE,BFGS,gamma_uniformity,0.0,command_cosine_to_fixed_GFE,1,1,0,0.9986826051588829,0.9986826051588829,0.9986826051588829,0.9986826051588829,0.9986826051588829,,
Triple,GFE,BFGS,gamma_uniformity,0.0,field_cosine_to_fixed_GFE,1,1,0,0.9990659068173886,0.9990659068173886,0.9990659068173886,0.9990659068173886,0.9990659068173886,,
Triple,GFE,BFGS,gamma_uniformity,0.0,worst_displacement_a,1,1,0,0.46751631882644323,0.46751631882644323,0.46751631882644323,0.46751631882644323,0.46751631882644323,,
Triple,GFE,BFGS,gamma_uniformity,0.0,minimum_stiffness_n_m,1,1,0,0.0012155483936486808,0.0012155483936486808,0.0012155483936486808,0.0012155483936486808,0.0012155483936486808,,
Triple,GFE,BFGS,gamma_uniformity,0.0,common_nominal_loss_std_n_m,1,1,0,0.002825853304644131,0.002825853304644131,0.002825853304644131,0.002825853304644131,0.002825853304644131,,
Triple,GFE,BFGS,gamma_uniformity,0.03,solve_wall_s,1,1,0,8.660701699991478,8.660701699991478,8.660701699991478,8.660701699991478,8.660701699991478,,
Triple,GFE,BFGS,gamma_uniformity,0.03,iterations,1,1,0,2262.0,2262.0,2262.0,2262.0,2262.0,,
Triple,GFE,BFGS,gamma_uniformity,0.03,evaluations,1,1,0,2339.0,2339.0,2339.0,2339.0,2339.0,,
Triple,GFE,BFGS,gamma_uniformity,0.03,terminal_gradient_l2,1,1,0,3.841658897544464e-08,3.841658897544464e-08,3.841658897544464e-08,3.841658897544464e-08,3.841658897544464e-08,,
Triple,GFE,BFGS,gamma_uniformity,0.03,terminal_gradient_inf,1,1,0,8.636706262890405e-09,8.636706262890405e-09,8.636706262890405e-09,8.636706262890405e-09,8.636706262890405e-09,,
Triple,GFE,BFGS,gamma_uniformity,0.03,relative_gradient_l2,1,1,0,1.8917332220448636e-06,1.8917332220448636e-06,1.8917332220448636e-06,1.8917332220448636e-06,1.8917332220448636e-06,,
Triple,GFE,BFGS,gamma_uniformity,0.03,objective_n_m,1,1,0,-0.04965181825622338,-0.04965181825622338,-0.04965181825622338,-0.04965181825622338,-0.04965181825622338,,
Triple,GFE,BFGS,gamma_uniformity,0.03,surrogate_residual_n,1,1,0,1.3464152664850554e-08,1.3464152664850554e-08,1.3464152664850554e-08,1.3464152664850554e-08,1.3464152664850554e-08,,
Triple,GFE,BFGS,gamma_uniformity,0.03,command_cosine_to_fixed_GFE,1,1,0,0.9999791040703967,0.9999791040703967,0.9999791040703967,0.9999791040703967,0.9999791040703967,,
Triple,GFE,BFGS,gamma_uniformity,0.03,field_cosine_to_fixed_GFE,1,1,0,0.9999861333466219,0.9999861333466219,0.9999861333466219,0.9999861333466219,0.9999861333466219,,
Triple,GFE,BFGS,gamma_uniformity,0.03,worst_displacement_a,1,1,0,0.4596216171114298,0.4596216171114298,0.4596216171114298,0.4596216171114298,0.4596216171114298,,
Triple,GFE,BFGS,gamma_uniformity,0.03,minimum_stiffness_n_m,1,1,0,0.0013005668042372685,0.0013005668042372685,0.0013005668042372685,0.0013005668042372685,0.0013005668042372685,,
Triple,GFE,BFGS,gamma_uniformity,0.03,common_nominal_loss_std_n_m,1,1,0,0.00034053014639564416,0.00034053014639564416,0.00034053014639564416,0.00034053014639564416,0.00034053014639564416,,
Triple,GFE,BFGS,gamma_uniformity,0.1,solve_wall_s,1,1,0,8.805813999992097,8.805813999992097,8.805813999992097,8.805813999992097,8.805813999992097,,
Triple,GFE,BFGS,gamma_uniformity,0.1,iterations,1,1,0,2322.0,2322.0,2322.0,2322.0,2322.0,,
Triple,GFE,BFGS,gamma_uniformity,0.1,evaluations,1,1,0,2435.0,2435.0,2435.0,2435.0,2435.0,,
Triple,GFE,BFGS,gamma_uniformity,0.1,terminal_gradient_l2,1,1,0,2.960610101670658e-08,2.960610101670658e-08,2.960610101670658e-08,2.960610101670658e-08,2.960610101670658e-08,,
Triple,GFE,BFGS,gamma_uniformity,0.1,terminal_gradient_inf,1,1,0,9.825448055013394e-09,9.825448055013394e-09,9.825448055013394e-09,9.825448055013394e-09,9.825448055013394e-09,,
Triple,GFE,BFGS,gamma_uniformity,0.1,relative_gradient_l2,1,1,0,1.4467948256528301e-06,1.4467948256528301e-06,1.4467948256528301e-06,1.4467948256528301e-06,1.4467948256528301e-06,,
Triple,GFE,BFGS,gamma_uniformity,0.1,objective_n_m,1,1,0,-0.0496494643621818,-0.0496494643621818,-0.0496494643621818,-0.0496494643621818,-0.0496494643621818,,
Triple,GFE,BFGS,gamma_uniformity,0.1,surrogate_residual_n,1,1,0,1.3357635052021418e-08,1.3357635052021418e-08,1.3357635052021418e-08,1.3357635052021418e-08,1.3357635052021418e-08,,
Triple,GFE,BFGS,gamma_uniformity,0.1,command_cosine_to_fixed_GFE,1,1,0,0.9999997796307496,0.9999997796307496,0.9999997796307496,0.9999997796307496,0.9999997796307496,,
Triple,GFE,BFGS,gamma_uniformity,0.1,field_cosine_to_fixed_GFE,1,1,0,0.9999998560984967,0.9999998560984967,0.9999998560984967,0.9999998560984967,0.9999998560984967,,
Triple,GFE,BFGS,gamma_uniformity,0.1,worst_displacement_a,1,1,0,0.45815552897828926,0.45815552897828926,0.45815552897828926,0.45815552897828926,0.45815552897828926,,
Triple,GFE,BFGS,gamma_uniformity,0.1,minimum_stiffness_n_m,1,1,0,0.001311055481957803,0.001311055481957803,0.001311055481957803,0.001311055481957803,0.001311055481957803,,
Triple,GFE,BFGS,gamma_uniformity,0.1,common_nominal_loss_std_n_m,1,1,0,3.771319412870812e-05,3.771319412870812e-05,3.771319412870812e-05,3.771319412870812e-05,3.771319412870812e-05,,
Triple,GFE,BFGS,gamma_uniformity,0.3,solve_wall_s,1,1,0,8.184730699998909,8.184730699998909,8.184730699998909,8.184730699998909,8.184730699998909,,
Triple,GFE,BFGS,gamma_uniformity,0.3,iterations,1,1,0,2312.0,2312.0,2312.0,2312.0,2312.0,,
Triple,GFE,BFGS,gamma_uniformity,0.3,evaluations,1,1,0,2398.0,2398.0,2398.0,2398.0,2398.0,,
Triple,GFE,BFGS,gamma_uniformity,0.3,terminal_gradient_l2,1,1,0,2.8427039290111596e-08,2.8427039290111596e-08,2.8427039290111596e-08,2.8427039290111596e-08,2.8427039290111596e-08,,
Triple,GFE,BFGS,gamma_uniformity,0.3,terminal_gradient_inf,1,1,0,9.89083727371553e-09,9.89083727371553e-09,9.89083727371553e-09,9.89083727371553e-09,9.89083727371553e-09,,
Triple,GFE,BFGS,gamma_uniformity,0.3,relative_gradient_l2,1,1,0,1.3229930777704062e-06,1.3229930777704062e-06,1.3229930777704062e-06,1.3229930777704062e-06,1.3229930777704062e-06,,
Triple,GFE,BFGS,gamma_uniformity,0.3,objective_n_m,1,1,0,-0.04964906791450787,-0.04964906791450787,-0.04964906791450787,-0.04964906791450787,-0.04964906791450787,,
Triple,GFE,BFGS,gamma_uniformity,0.3,surrogate_residual_n,1,1,0,1.3348280468735064e-08,1.3348280468735064e-08,1.3348280468735064e-08,1.3348280468735064e-08,1.3348280468735064e-08,,
Triple,GFE,BFGS,gamma_uniformity,0.3,command_cosine_to_fixed_GFE,1,1,0,0.9999999862773089,0.9999999862773089,0.9999999862773089,0.9999999862773089,0.9999999862773089,,
Triple,GFE,BFGS,gamma_uniformity,0.3,field_cosine_to_fixed_GFE,1,1,0,0.9999999909822498,0.9999999909822498,0.9999999909822498,0.9999999909822498,0.9999999909822498,,
Triple,GFE,BFGS,gamma_uniformity,0.3,worst_displacement_a,1,1,0,0.45801437147301227,0.45801437147301227,0.45801437147301227,0.45801437147301227,0.45801437147301227,,
Triple,GFE,BFGS,gamma_uniformity,0.3,minimum_stiffness_n_m,1,1,0,0.001311897802595907,0.001311897802595907,0.001311897802595907,0.001311897802595907,0.001311897802595907,,
Triple,GFE,BFGS,gamma_uniformity,0.3,common_nominal_loss_std_n_m,1,1,0,1.2092777780176036e-05,1.2092777780176036e-05,1.2092777780176036e-05,1.2092777780176036e-05,1.2092777780176036e-05,,
Triple,GFE,BFGS,gamma_uniformity,1.0,solve_wall_s,1,1,0,9.424814900005003,9.424814900005003,9.424814900005003,9.424814900005003,9.424814900005003,,
Triple,GFE,BFGS,gamma_uniformity,1.0,iterations,1,1,0,2777.0,2777.0,2777.0,2777.0,2777.0,,
Triple,GFE,BFGS,gamma_uniformity,1.0,evaluations,1,1,0,2871.0,2871.0,2871.0,2871.0,2871.0,,
Triple,GFE,BFGS,gamma_uniformity,1.0,terminal_gradient_l2,1,1,0,3.307155120464556e-08,3.307155120464556e-08,3.307155120464556e-08,3.307155120464556e-08,3.307155120464556e-08,,
Triple,GFE,BFGS,gamma_uniformity,1.0,terminal_gradient_inf,1,1,0,9.894782154094378e-09,9.894782154094378e-09,9.894782154094378e-09,9.894782154094378e-09,9.894782154094378e-09,,
Triple,GFE,BFGS,gamma_uniformity,1.0,relative_gradient_l2,1,1,0,1.1014633748299583e-06,1.1014633748299583e-06,1.1014633748299583e-06,1.1014633748299583e-06,1.1014633748299583e-06,,
Triple,GFE,BFGS,gamma_uniformity,1.0,objective_n_m,1,1,0,-0.049648932268539954,-0.049648932268539954,-0.049648932268539954,-0.049648932268539954,-0.049648932268539954,,
Triple,GFE,BFGS,gamma_uniformity,1.0,surrogate_residual_n,1,1,0,1.3345442864029888e-08,1.3345442864029888e-08,1.3345442864029888e-08,1.3345442864029888e-08,1.3345442864029888e-08,,
Triple,GFE,BFGS,gamma_uniformity,1.0,command_cosine_to_fixed_GFE,1,1,0,1.0,1.0,1.0,1.0,1.0,,
Triple,GFE,BFGS,gamma_uniformity,1.0,field_cosine_to_fixed_GFE,1,1,0,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,,
Triple,GFE,BFGS,gamma_uniformity,1.0,worst_displacement_a,1,1,0,0.45796753839851656,0.45796753839851656,0.45796753839851656,0.45796753839851656,0.45796753839851656,,
Triple,GFE,BFGS,gamma_uniformity,1.0,minimum_stiffness_n_m,1,1,0,0.001312184169728167,0.001312184169728167,0.001312184169728167,0.001312184169728167,0.001312184169728167,,
Triple,GFE,BFGS,gamma_uniformity,1.0,common_nominal_loss_std_n_m,1,1,0,3.618937673684308e-06,3.618937673684308e-06,3.618937673684308e-06,3.618937673684308e-06,3.618937673684308e-06,,
Triple,GFE,BFGS,gamma_uniformity,3.0,solve_wall_s,1,1,0,10.242073799992795,10.242073799992795,10.242073799992795,10.242073799992795,10.242073799992795,,
Triple,GFE,BFGS,gamma_uniformity,3.0,iterations,1,1,0,2756.0,2756.0,2756.0,2756.0,2756.0,,
Triple,GFE,BFGS,gamma_uniformity,3.0,evaluations,1,1,0,2903.0,2903.0,2903.0,2903.0,2903.0,,
Triple,GFE,BFGS,gamma_uniformity,3.0,terminal_gradient_l2,1,1,0,4.21355539871692e-08,4.21355539871692e-08,4.21355539871692e-08,4.21355539871692e-08,4.21355539871692e-08,,
Triple,GFE,BFGS,gamma_uniformity,3.0,terminal_gradient_inf,1,1,0,1.4682575927244473e-08,1.4682575927244473e-08,1.4682575927244473e-08,1.4682575927244473e-08,1.4682575927244473e-08,,
Triple,GFE,BFGS,gamma_uniformity,3.0,relative_gradient_l2,1,1,0,6.185907951377286e-07,6.185907951377286e-07,6.185907951377286e-07,6.185907951377286e-07,6.185907951377286e-07,,
Triple,GFE,BFGS,gamma_uniformity,3.0,objective_n_m,1,1,0,-0.04964889351118114,-0.04964889351118114,-0.04964889351118114,-0.04964889351118114,-0.04964889351118114,,
Triple,GFE,BFGS,gamma_uniformity,3.0,surrogate_residual_n,1,1,0,1.3344378621262365e-08,1.3344378621262365e-08,1.3344378621262365e-08,1.3344378621262365e-08,1.3344378621262365e-08,,
Triple,GFE,BFGS,gamma_uniformity,3.0,command_cosine_to_fixed_GFE,1,1,0,0.9999999983346276,0.9999999983346276,0.9999999983346276,0.9999999983346276,0.9999999983346276,,
Triple,GFE,BFGS,gamma_uniformity,3.0,field_cosine_to_fixed_GFE,1,1,0,0.9999999991997037,0.9999999991997037,0.9999999991997037,0.9999999991997037,0.9999999991997037,,
Triple,GFE,BFGS,gamma_uniformity,3.0,worst_displacement_a,1,1,0,0.45795460849123937,0.45795460849123937,0.45795460849123937,0.45795460849123937,0.45795460849123937,,
Triple,GFE,BFGS,gamma_uniformity,3.0,minimum_stiffness_n_m,1,1,0,0.0013122662466386458,0.0013122662466386458,0.0013122662466386458,0.0013122662466386458,0.0013122662466386458,,
Triple,GFE,BFGS,gamma_uniformity,3.0,common_nominal_loss_std_n_m,1,1,0,1.2067698575962016e-06,1.2067698575962016e-06,1.2067698575962016e-06,1.2067698575962016e-06,1.2067698575962016e-06,,
Triple,GFE,BFGS,gamma_uniformity,10.0,solve_wall_s,1,1,0,16.329929500003345,16.329929500003345,16.329929500003345,16.329929500003345,16.329929500003345,,
Triple,GFE,BFGS,gamma_uniformity,10.0,iterations,1,1,0,3980.0,3980.0,3980.0,3980.0,3980.0,,
Triple,GFE,BFGS,gamma_uniformity,10.0,evaluations,1,1,0,4175.0,4175.0,4175.0,4175.0,4175.0,,
Triple,GFE,BFGS,gamma_uniformity,10.0,terminal_gradient_l2,1,1,0,2.8253764413495475e-08,2.8253764413495475e-08,2.8253764413495475e-08,2.8253764413495475e-08,2.8253764413495475e-08,,
Triple,GFE,BFGS,gamma_uniformity,10.0,terminal_gradient_inf,1,1,0,7.429020543535907e-09,7.429020543535907e-09,7.429020543535907e-09,7.429020543535907e-09,7.429020543535907e-09,,
Triple,GFE,BFGS,gamma_uniformity,10.0,relative_gradient_l2,1,1,0,1.307777101588121e-07,1.307777101588121e-07,1.307777101588121e-07,1.307777101588121e-07,1.307777101588121e-07,,
Triple,GFE,BFGS,gamma_uniformity,10.0,objective_n_m,1,1,0,-0.04964887993826394,-0.04964887993826394,-0.04964887993826394,-0.04964887993826394,-0.04964887993826394,,
Triple,GFE,BFGS,gamma_uniformity,10.0,surrogate_residual_n,1,1,0,1.3344593974326887e-08,1.3344593974326887e-08,1.3344593974326887e-08,1.3344593974326887e-08,1.3344593974326887e-08,,
Triple,GFE,BFGS,gamma_uniformity,10.0,command_cosine_to_fixed_GFE,1,1,0,0.9999999980239364,0.9999999980239364,0.9999999980239364,0.9999999980239364,0.9999999980239364,,
Triple,GFE,BFGS,gamma_uniformity,10.0,field_cosine_to_fixed_GFE,1,1,0,0.9999999987266613,0.9999999987266613,0.9999999987266613,0.9999999987266613,0.9999999987266613,,
Triple,GFE,BFGS,gamma_uniformity,10.0,worst_displacement_a,1,1,0,0.45794977908588363,0.45794977908588363,0.45794977908588363,0.45794977908588363,0.45794977908588363,,
Triple,GFE,BFGS,gamma_uniformity,10.0,minimum_stiffness_n_m,1,1,0,0.0013122927624772394,0.0013122927624772394,0.0013122927624772394,0.0013122927624772394,0.0013122927624772394,,
Triple,GFE,BFGS,gamma_uniformity,10.0,common_nominal_loss_std_n_m,1,1,0,3.621097140950006e-07,3.621097140950006e-07,3.621097140950006e-07,3.621097140950006e-07,3.621097140950006e-07,,
