field_class,plane,x_m,y_m,z_m,total_force_x_n,total_force_y_n,total_force_z_n,radiation_force_x_n,radiation_force_y_n,radiation_force_z_n
Twin,XZ,0.006000000000000001,0.0,0.057,1.741942462714811e-05,1.6301441192317403e-06,4.336705408636338e-06,1.741942462714811e-05,1.6301441192317403e-06,5.450990687992474e-06
Twin,XZ,0.007,0.0,0.057,3.220654136300281e-06,1.1448971497929137e-06,9.975281598050707e-07,3.220654136300281e-06,1.1448971497929137e-06,2.1118134391612065e-06
Bottle,XY,-0.007,-0.007,0.05,6.295512016448021e-06,6.422022648057182e-06,2.1752609400172756e-07,6.295512016448021e-06,6.422022648057182e-06,1.3318113733578633e-06
Bottle,XY,-0.006,-0.007,0.05,5.991260038009608e-06,6.371004867767231e-06,-1.8737893479453016e-07,5.991260038009608e-06,6.371004867767231e-06,9.269063445616056e-07
Bottle,XY,-0.005,-0.007,0.05,2.719541825368867e-06,3.3289351495076145e-06,-6.27694348031465e-07,2.719541825368867e-06,3.3289351495076145e-06,4.865909313246708e-07
Bottle,XY,-0.004,-0.007,0.05,-1.2669785284445266e-06,-1.048827248551175e-06,-8.572917717140177e-07,-1.2669785284445266e-06,-1.048827248551175e-06,2.569935076421181e-07
Bottle,XY,-0.003,-0.007,0.05,-3.8838577154324605e-06,-4.896220355002625e-06,-7.70970974292619e-07,-3.8838577154324605e-06,-4.896220355002625e-06,3.4331430506351675e-07
Bottle,XY,-0.002,-0.007,0.05,-4.312194503412442e-06,-7.166520355933257e-06,-4.648650956452826e-07,-4.312194503412442e-06,-7.166520355933257e-06,6.494201837108532e-07
Bottle,XY,-0.001,-0.007,0.05,-2.732803751079926e-06,-8.014020930660518e-06,-1.4762298257314168e-07,-2.732803751079926e-06,-8.014020930660518e-06,9.66662296782994e-07
Bottle,XY,0.0,-0.007,0.05,5.365278716010034e-09,-8.245550316947773e-06,-3.469560830657851e-09,5.365278716010034e-09,-8.245550316947773e-06,1.110815718525478e-06
Bottle,XY,0.001,-0.007,0.05,2.7726827943565134e-06,-8.280140933134067e-06,-1.3617528160970244e-07,2.7726827943565134e-06,-8.280140933134067e-06,9.781099977464333e-07
Bottle,XY,0.002000000000000001,-0.007,0.05,4.413641435483199e-06,-7.626675455699342e-06,-4.500646325897998e-07,4.413641435483199e-06,-7.626675455699342e-06,6.64220646766336e-07
Bottle,XY,0.003,-0.007,0.05,4.023444720316487e-06,-5.430861758260128e-06,-7.635807851200668e-07,4.023444720316487e-06,-5.430861758260128e-06,3.50704494236069e-07
Bottle,XY,0.003999999999999999,-0.007,0.05,1.388519647401367e-06,-1.5305491741675495e-06,-8.656261004437186e-07,1.388519647401367e-06,-1.5305491741675495e-06,2.486591789124172e-07
Bottle,XY,0.005,-0.007,0.05,-2.668545918102634e-06,2.9964297401684445e-06,-6.530508429799891e-07,-2.668545918102634e-06,2.9964297401684445e-06,4.612344363761467e-07
Bottle,XY,0.006000000000000001,-0.007,0.05,-6.029264278742202e-06,6.2192013530814005e-06,-2.2944204757737316e-07,-6.029264278742202e-06,6.2192013530814005e-06,8.848432317787626e-07
Bottle,XY,0.007,-0.007,0.05,-6.398439556138573e-06,6.435133086690889e-06,1.5845538575520769e-07,-6.398439556138573e-06,6.435133086690889e-06,1.2727406651113435e-06
Bottle,XY,-0.007,-0.006,0.05,6.253261093990666e-06,6.322205427528307e-06,-1.474876072263938e-07,6.253261093990666e-06,6.322205427528307e-06,9.66797672129742e-07
Bottle,XY,-0.006,-0.006,0.05,2.811591274768366e-06,3.0858591421841003e-06,-5.68915446627211e-07,2.811591274768366e-06,3.0858591421841003e-06,5.453698327289247e-07
Bottle,XY,-0.005,-0.006,0.05,-1.6813959940102893e-06,-1.5456891956473667e-06,-7.47751552228858e-07,-1.6813959940102893e-06,-1.5456891956473667e-06,3.665337271272778e-07
Bottle,XY,-0.004,-0.006,0.05,-4.648426697344576e-06,-4.920673184183065e-06,-5.659470326759851e-07,-4.648426697344576e-06,-4.920673184183065e-06,5.483382466801507e-07
Bottle,XY,-0.003,-0.006,0.05,-5.126700713513046e-06,-5.599798899090351e-06,-1.0968331388779187e-07,-5.126700713513046e-06,-5.599798899090351e-06,1.004601965468344e-06
Bottle,XY,-0.002,-0.006,0.05,-3.848647136816663e-06,-3.994410732652884e-06,4.6208132334807305e-07,-3.848647136816663e-06,-3.994410732652884e-06,1.5763666027042088e-06
Bottle,XY,-0.001,-0.006,0.05,-1.987191179521719e-06,-1.8182596523786538e-06,9.015797695005892e-07,-1.987191179521719e-06,-1.8182596523786538e-06,2.015865048856725e-06
Bottle,XY,0.0,-0.006,0.05,-9.69418454420632e-08,-8.510092124263302e-07,1.094329351606963e-06,-9.69418454420632e-08,-8.510092124263302e-07,2.2086146309630987e-06
Bottle,XY,0.001,-0.006,0.05,1.8372604756785575e-06,-1.8981563965731852e-06,9.82163133710107e-07,1.8372604756785575e-06,-1.8981563965731852e-06,2.0964484130662428e-06
Bottle,XY,0.002000000000000001,-0.006,0.05,3.807951177790476e-06,-4.178814087158005e-06,6.001247693089925e-07,3.807951177790476e-06,-4.178814087158005e-06,1.7144100486651283e-06
